dataset,id,pert_idx,m,identical_to_original,g1_cosine,g1_pass,g2_p_contradiction,g2_pass,both_pass
squad2,5711119cb654c5140001fae7,1,2,False,0.8825997710227966,True,0.2348233014345169,True,True
squad2,5ad240eed7d075001a428940,0,2,False,0.979652464389801,True,0.0018949087243527174,True,True
squad2,5ad240eed7d075001a428940,1,2,False,0.8840863704681396,True,0.22197583317756653,True,True
squad2,5ad240eed7d075001a428941,0,2,False,0.9936729073524475,True,0.001733363140374422,True,True
squad2,5ad240eed7d075001a428941,1,2,False,0.9123897552490234,True,0.06198993697762489,True,True
squad2,5ad240eed7d075001a428942,0,2,False,0.9105979204177856,True,0.0012924972688779235,True,True
squad2,5ad240eed7d075001a428942,1,2,False,0.9052125215530396,True,0.0024060348514467478,True,True
squad2,5ad240eed7d075001a428943,0,2,False,0.9454259872436523,True,0.0016199523815885186,True,True
squad2,5ad240eed7d075001a428943,1,2,False,0.9034999012947083,True,0.0019365459447726607,True,True
squad2,5ad240eed7d075001a428944,0,2,False,0.9508334398269653,True,0.0017108096508309245,True,True
squad2,5ad240eed7d075001a428944,1,2,False,0.904428243637085,True,0.004823827650398016,True,True
squad2,571112ada58dae1900cd6bcc,0,2,False,0.9729745984077454,True,0.0014410346047952771,True,True
squad2,571112ada58dae1900cd6bcc,1,2,False,0.8974306583404541,True,0.001612928113900125,True,True
squad2,571112ada58dae1900cd6bcd,0,3,False,0.9223617911338806,True,0.09817055612802505,True,True
squad2,571112ada58dae1900cd6bcd,1,3,False,0.9753533601760864,True,0.006076581310480833,True,True
squad2,571112ada58dae1900cd6bcd,2,3,False,0.9560483694076538,True,0.026387840509414673,True,True
squad2,571112ada58dae1900cd6bce,0,2,False,0.9948049783706665,True,0.004541867878288031,True,True
squad2,571112ada58dae1900cd6bce,1,2,False,0.9396166801452637,True,0.017712755128741264,True,True
squad2,571112ada58dae1900cd6bcf,0,1,False,0.961757481098175,True,0.0012412394862622023,True,True
squad2,571112ada58dae1900cd6bd0,0,1,False,0.9563113451004028,True,0.0019002826884388924,True,True
squad2,5ad2424cd7d075001a42898a,0,2,False,0.9652237892150879,True,0.0014276993460953236,True,True
squad2,5ad2424cd7d075001a42898a,1,2,False,0.8740838170051575,True,0.0017843617824837565,True,True
squad2,5ad2424cd7d075001a42898c,0,2,False,0.9515557885169983,True,0.0035792780108749866,True,True
squad2,5ad2424cd7d075001a42898c,1,2,False,0.8666336536407471,True,0.026713920757174492,True,True
squad2,57111380a58dae1900cd6bd7,0,2,False,0.8595017194747925,True,0.0009792353957891464,True,True
squad2,57111380a58dae1900cd6bd7,1,2,False,0.9157426953315735,True,0.002339423866942525,True,True
squad2,57111380a58dae1900cd6bd9,0,2,False,0.9962188005447388,True,0.0024769266601651907,True,True
squad2,57111380a58dae1900cd6bd9,1,2,False,0.9662532806396484,True,0.0030646026134490967,True,True
squad2,57111380a58dae1900cd6bda,0,3,False,0.9410117268562317,True,0.001948616118170321,True,True
squad2,57111380a58dae1900cd6bda,1,3,False,0.9593244791030884,True,0.0038791324477642775,True,True
squad2,57111380a58dae1900cd6bda,2,3,False,0.8768545985221863,True,0.0692112147808075,True,True
squad2,5ad2447dd7d075001a428a68,0,1,False,0.9540708661079407,True,0.0021904974710196257,True,True
squad2,5ad2447dd7d075001a428a69,0,2,False,0.9859033226966858,True,0.0021249824203550816,True,True
squad2,5ad2447dd7d075001a428a69,1,2,False,0.9569480419158936,True,0.29497167468070984,True,True
squad2,5ad2447dd7d075001a428a6a,0,2,False,0.9886788725852966,True,0.0016243556747213006,True,True
squad2,5ad2447dd7d075001a428a6a,1,2,False,0.9342014789581299,True,0.0015688578132539988,True,True
squad2,5ad2447dd7d075001a428a6b,0,3,False,0.9822484850883484,True,0.0020015600603073835,True,True
squad2,5ad2447dd7d075001a428a6b,1,3,False,0.9479933381080627,True,0.007076964247971773,True,True
squad2,5ad2447dd7d075001a428a6b,2,3,False,0.8759961128234863,True,0.1685665100812912,True,True
squad2,57111428b654c5140001faff,0,2,False,0.9983278512954712,True,0.004122717306017876,True,True
squad2,57111428b654c5140001faff,1,2,False,0.9823068976402283,True,0.00877482071518898,True,True
squad2,57111428b654c5140001fb00,0,2,False,0.8727399110794067,True,0.0017403947422280908,True,True
squad2,57111428b654c5140001fb00,1,2,False,0.8927006721496582,True,0.004136737436056137,True,True
squad2,57111428b654c5140001fb01,0,1,False,0.9443981647491455,True,0.001852555200457573,True,True
squad2,57111428b654c5140001fb02,0,2,False,0.9594435095787048,True,0.0010678255930542946,True,True
squad2,57111428b654c5140001fb02,1,2,False,0.8970848321914673,True,0.006284714210778475,True,True
squad2,57111429b654c5140001fb03,0,3,False,0.8993020057678223,True,0.0010084668174386024,True,True
squad2,57111429b654c5140001fb03,1,3,False,0.9478371739387512,True,0.000984611688181758,True,True
squad2,57111429b654c5140001fb03,2,3,False,0.9636908769607544,True,0.010042745620012283,True,True
squad2,5ad24600d7d075001a428ac8,0,1,False,0.9505993723869324,True,0.002013904508203268,True,True
squad2,5ad24600d7d075001a428ac9,0,1,False,0.9985669255256653,True,0.004908636212348938,True,True
squad2,5ad24600d7d075001a428aca,0,2,False,0.9944373369216919,True,0.0017334087751805782,True,True
squad2,5ad24600d7d075001a428aca,1,2,False,0.9474309682846069,True,0.001795272110030055,True,True
squad2,5ad24600d7d075001a428acb,0,2,False,0.9238727688789368,True,0.001313087879680097,True,True
squad2,5ad24600d7d075001a428acb,1,2,False,0.8640875816345215,True,0.0018148497911170125,True,True
squad2,5ad24600d7d075001a428acc,0,3,False,0.9694064259529114,True,0.0018320672679692507,True,True
squad2,5ad24600d7d075001a428acc,1,3,False,0.9525494575500488,True,0.0016302895965054631,True,True
squad2,5ad24600d7d075001a428acc,2,3,False,0.8856652975082397,True,0.0018954930128529668,True,True
squad2,571114cfb654c5140001fb09,0,1,False,0.9113001823425293,True,0.02773367241024971,True,True
squad2,571114cfb654c5140001fb0a,0,1,False,0.9364134073257446,True,0.0013190092286095023,True,True
squad2,571114cfb654c5140001fb0b,0,1,False,0.9442101120948792,True,0.0019874204881489277,True,True
squad2,571114cfb654c5140001fb0c,0,2,False,0.9762862920761108,True,0.004176352638751268,True,True
squad2,571114cfb654c5140001fb0c,1,2,False,0.9576933979988098,True,0.017542628571391106,True,True
squad2,571114cfb654c5140001fb0d,0,2,False,0.9220074415206909,True,0.03390885144472122,True,True
squad2,571114cfb654c5140001fb0d,1,2,False,0.9529995322227478,True,0.009945027530193329,True,True
squad2,5ad24d2ad7d075001a428c1e,0,3,False,0.984511137008667,True,0.0014569619670510292,True,True
squad2,5ad24d2ad7d075001a428c1e,1,3,False,0.9250884652137756,True,0.0031705782748758793,True,True
squad2,5ad24d2ad7d075001a428c1e,2,3,False,0.8532575368881226,True,0.2755599319934845,True,True
squad2,5ad24d2ad7d075001a428c1f,0,3,False,0.9908642172813416,True,0.0017173150554299355,True,True
squad2,5ad24d2ad7d075001a428c1f,1,3,False,0.9615753889083862,True,0.00551204988732934,True,True
squad2,5ad24d2ad7d075001a428c1f,2,3,False,0.912072479724884,True,0.2909557521343231,True,True
squad2,5ad24d2ad7d075001a428c20,0,3,False,0.9719622731208801,True,0.008586754091084003,True,True
squad2,5ad24d2ad7d075001a428c20,1,3,False,0.864574670791626,True,0.0035133170895278454,True,True
squad2,5ad24d2ad7d075001a428c20,2,3,False,0.9146182537078857,True,0.3850556015968323,True,True
squad2,5ad24d2ad7d075001a428c21,0,2,False,0.9922471642494202,True,0.00208852207288146,True,True
squad2,5ad24d2ad7d075001a428c21,1,2,False,0.9751591086387634,True,0.21175281703472137,True,True
squad2,5ad24d2ad7d075001a428c22,0,1,False,0.9740629196166992,True,0.011841480620205402,True,True
squad2,5711163bb654c5140001fb13,0,1,False,0.8787398338317871,True,0.017308861017227173,True,True
squad2,5711163bb654c5140001fb14,0,2,False,0.9383373260498047,True,0.0016742825973778963,True,True
squad2,5711163bb654c5140001fb14,1,2,False,0.9169560670852661,True,0.0018959443550556898,True,True
squad2,5711163bb654c5140001fb15,0,2,False,0.9896612167358398,True,0.0026101768016815186,True,True
squad2,5711163bb654c5140001fb15,1,2,False,0.9792146682739258,True,0.004443536512553692,True,True
squad2,5711163bb654c5140001fb16,0,2,False,0.9791242480278015,True,0.035892385989427567,True,True
squad2,5711163bb654c5140001fb16,1,2,False,0.97178053855896,True,0.0028319493867456913,True,True
squad2,5711163bb654c5140001fb17,0,2,False,0.9693435430526733,True,0.11976220458745956,True,True
squad2,5711163bb654c5140001fb17,1,2,False,0.9205622673034668,True,0.0020963598508387804,True,True
squad2,5ad2615ed7d075001a429018,0,2,False,0.9808328151702881,True,0.022284412756562233,True,True
squad2,5ad2615ed7d075001a429018,1,2,False,0.9699981212615967,True,0.004776019603013992,True,True
squad2,5ad2615ed7d075001a429019,0,2,False,0.9787718057632446,True,0.0010224109282717109,True,True
squad2,5ad2615ed7d075001a429019,1,2,False,0.9389386773109436,True,0.0013165220152586699,True,True
squad2,5ad2615ed7d075001a42901a,0,1,False,0.926089882850647,True,0.0063220118172466755,True,True
squad2,5ad2615ed7d075001a42901b,0,1,False,0.9637988805770874,True,0.0054956586100161076,True,True
squad2,5ad2615ed7d075001a42901c,0,2,False,0.9798753261566162,True,0.0016062919748947024,True,True
squad2,5ad2615ed7d075001a42901c,1,2,False,0.9792053699493408,True,0.0019210785394534469,True,True
squad2,57111713a58dae1900cd6c00,0,3,False,0.9599833488464355,True,0.0011096231173723936,True,True
squad2,57111713a58dae1900cd6c00,1,3,False,0.8684387803077698,True,0.004376402124762535,True,True
squad2,57111713a58dae1900cd6c00,2,3,False,0.8555735349655151,True,0.001388997188769281,True,True
squad2,57111713a58dae1900cd6c01,0,3,False,0.9518019556999207,True,0.00144340586848557,True,True
squad2,57111713a58dae1900cd6c01,1,3,False,0.9151953458786011,True,0.000878451275639236,True,True
squad2,57111713a58dae1900cd6c01,2,3,False,0.9323530197143555,True,0.0017404680838808417,True,True
squad2,57111713a58dae1900cd6c03,0,1,False,0.9978536367416382,True,0.0012946262722834945,True,True
squad2,57111713a58dae1900cd6c04,0,2,False,0.888167142868042,True,0.05934884026646614,True,True
squad2,57111713a58dae1900cd6c04,1,2,False,0.8965456485748291,True,0.038234636187553406,True,True
squad2,5ad264d7d7d075001a429174,0,2,False,0.9844851493835449,True,0.005040848162025213,True,True
squad2,5ad264d7d7d075001a429174,1,2,False,0.9070623517036438,True,0.010738971643149853,True,True
squad2,5ad264d7d7d075001a429175,0,2,False,0.9755275249481201,True,0.0013538236962631345,True,True
squad2,5ad264d7d7d075001a429175,1,2,False,0.92464280128479,True,0.012899492867290974,True,True
squad2,5ad264d7d7d075001a429176,0,1,False,0.9843606352806091,True,0.0021908176131546497,True,True
squad2,5ad264d7d7d075001a429177,0,2,False,0.9758515357971191,True,0.0007418758468702435,True,True
squad2,5ad264d7d7d075001a429177,1,2,False,0.8533504605293274,True,0.0008870611200109124,True,True
squad2,571117d4a58dae1900cd6c0a,0,1,False,0.9659292697906494,True,0.0008656168938614428,True,True
squad2,571117d4a58dae1900cd6c0b,0,2,False,0.9872201681137085,True,0.0011343633523210883,True,True
squad2,571117d4a58dae1900cd6c0b,1,2,False,0.9053819179534912,True,0.003101109992712736,True,True
squad2,571117d4a58dae1900cd6c0c,0,1,False,0.8994029760360718,True,0.008164878003299236,True,True
squad2,571117d4a58dae1900cd6c0d,0,1,False,0.9247196912765503,True,0.0015337279764935374,True,True
squad2,571117d4a58dae1900cd6c0e,0,1,False,0.8980854749679565,True,0.008007512427866459,True,True
squad2,5ad26acad7d075001a42932a,0,3,False,0.9915794134140015,True,0.002712486544623971,True,True
squad2,5ad26acad7d075001a42932a,1,3,False,0.9299153089523315,True,0.0024457077961415052,True,True
squad2,5ad26acad7d075001a42932a,2,3,False,0.8947707414627075,True,0.026444561779499054,True,True
squad2,5ad26acad7d075001a42932b,0,2,False,0.9337761402130127,True,0.013760743662714958,True,True
squad2,5ad26acad7d075001a42932b,1,2,False,0.8767207860946655,True,0.1601167768239975,True,True
squad2,5ad26acad7d075001a42932c,0,1,False,0.9961749315261841,True,0.0014945848379284143,True,True
squad2,5ad26acad7d075001a42932d,0,2,False,0.9740273356437683,True,0.0017591591458767653,True,True
squad2,5ad26acad7d075001a42932d,1,2,False,0.9667823314666748,True,0.005512087605893612,True,True
squad2,57111992b654c5140001fb43,0,2,False,0.9862028360366821,True,0.0013057609321549535,True,True
squad2,57111992b654c5140001fb43,1,2,False,0.9785604476928711,True,0.0010623147245496511,True,True
squad2,57111992b654c5140001fb44,0,3,False,0.993341326713562,True,0.0014138496480882168,True,True
squad2,57111992b654c5140001fb44,1,3,False,0.9646074771881104,True,0.000715653586667031,True,True
squad2,57111992b654c5140001fb44,2,3,False,0.8649005889892578,True,0.0030871538911014795,True,True
squad2,57111992b654c5140001fb45,0,3,False,0.9644179344177246,True,0.0017199577996507287,True,True
squad2,57111992b654c5140001fb45,1,3,False,0.8729299306869507,True,0.001350905979052186,True,True
squad2,57111992b654c5140001fb45,2,3,False,0.9291688799858093,True,0.0037796045653522015,True,True
squad2,57111992b654c5140001fb46,0,2,False,0.8851709961891174,True,0.002338813152164221,True,True
squad2,57111992b654c5140001fb46,1,2,False,0.9252691864967346,True,0.01464120578020811,True,True
squad2,57111992b654c5140001fb47,0,2,False,0.9677317142486572,True,0.0013067445252090693,True,True
squad2,57111992b654c5140001fb47,1,2,False,0.9047414064407349,True,0.3370324373245239,True,True
squad2,5ad26dbcd7d075001a4293d4,0,2,False,0.998977541923523,True,0.0017308695241808891,True,True
squad2,5ad26dbcd7d075001a4293d4,1,2,False,0.9656190872192383,True,0.0014242740580812097,True,True
squad2,5ad26dbcd7d075001a4293d5,0,3,False,0.9927619695663452,True,0.0033432759810239077,True,True
squad2,5ad26dbcd7d075001a4293d5,1,3,False,0.9875929951667786,True,0.006278342567384243,True,True
squad2,5ad26dbcd7d075001a4293d5,2,3,False,0.9039003849029541,True,0.16883471608161926,True,True
squad2,5ad26dbcd7d075001a4293d6,0,2,False,0.9551952481269836,True,0.0015035165706649423,True,True
squad2,5ad26dbcd7d075001a4293d6,1,2,False,0.8799186944961548,True,0.0027780155651271343,True,True
squad2,5ad26dbcd7d075001a4293d7,0,2,False,0.9715001583099365,True,0.0021871300414204597,True,True
squad2,5ad26dbcd7d075001a4293d7,1,2,False,0.9239215850830078,True,0.003393713152036071,True,True
squad2,5ad26dbcd7d075001a4293d8,0,2,False,0.9789745807647705,True,0.0006922323955222964,True,True
squad2,5ad26dbcd7d075001a4293d8,1,2,False,0.961927592754364,True,0.009965854696929455,True,True
squad2,57111ab8a58dae1900cd6c3c,0,1,False,0.968757152557373,True,0.006035578902810812,True,True
squad2,57111ab8a58dae1900cd6c3d,0,1,False,0.9263366460800171,True,0.001192938769236207,True,True
squad2,57111ab8a58dae1900cd6c3e,0,3,False,0.9946824908256531,True,0.003261231118813157,True,True
squad2,57111ab8a58dae1900cd6c3e,1,3,False,0.9393936395645142,True,0.002575929742306471,True,True
squad2,57111ab8a58dae1900cd6c3e,2,3,False,0.8802169561386108,True,0.004608709365129471,True,True
squad2,57111ab8a58dae1900cd6c3f,0,3,False,0.9467530250549316,True,0.003541107987985015,True,True
squad2,57111ab8a58dae1900cd6c3f,1,3,False,0.892103910446167,True,0.02034667879343033,True,True
squad2,57111ab8a58dae1900cd6c3f,2,3,False,0.9249280095100403,True,0.004617116414010525,True,True
squad2,57111ab8a58dae1900cd6c40,0,3,False,0.9916855692863464,True,0.0019351007649675012,True,True
squad2,57111ab8a58dae1900cd6c40,1,3,False,0.9493433237075806,True,0.001112050493247807,True,True
squad2,57111ab8a58dae1900cd6c40,2,3,False,0.9332719445228577,True,0.002228735713288188,True,True
squad2,5ad271c2d7d075001a429472,0,1,False,0.9663760662078857,True,0.011147932149469852,True,True
squad2,5ad271c2d7d075001a429473,0,1,False,0.9548203945159912,True,0.029983332380652428,True,True
squad2,5ad271c2d7d075001a429474,0,2,False,0.9760720729827881,True,0.0009336938383057714,True,True
squad2,5ad271c2d7d075001a429474,1,2,False,0.8938671946525574,True,0.0012690956937149167,True,True
squad2,5ad271c2d7d075001a429475,0,3,False,0.9786181449890137,True,0.0010877164313569665,True,True
squad2,5ad271c2d7d075001a429475,1,3,False,0.939399003982544,True,0.0008634219993837178,True,True
squad2,5ad271c2d7d075001a429475,2,3,False,0.9040050506591797,True,0.0018323895055800676,True,True
squad2,5ad271c2d7d075001a429476,0,1,False,0.9311953783035278,True,0.0014943364076316357,True,True
squad2,57111b95a58dae1900cd6c50,0,3,False,0.9071717858314514,True,0.002330536488443613,True,True
squad2,57111b95a58dae1900cd6c50,1,3,False,0.872111439704895,True,0.003362635150551796,True,True
squad2,57111b95a58dae1900cd6c50,2,3,False,0.8587250113487244,True,0.0015500321751460433,True,True
squad2,57111b95a58dae1900cd6c51,0,1,False,0.9596041440963745,True,0.0017076923977583647,True,True
squad2,57111b95a58dae1900cd6c52,0,2,False,0.8878203630447388,True,0.0022533137816935778,True,True
squad2,57111b95a58dae1900cd6c52,1,2,False,0.9668943881988525,True,0.012914996594190598,True,True
squad2,57111b95a58dae1900cd6c53,0,2,False,0.9700758457183838,True,0.001318227150477469,True,True
squad2,57111b95a58dae1900cd6c53,1,2,False,0.8824375867843628,True,0.0015999809838831425,True,True
squad2,57111b95a58dae1900cd6c54,0,2,False,0.9538031816482544,True,0.0016974337631836534,True,True
squad2,57111b95a58dae1900cd6c54,1,2,False,0.9187876582145691,True,0.0011968381004408002,True,True
squad2,5ad275ccd7d075001a429510,0,1,False,0.9346939325332642,True,0.007378272712230682,True,True
squad2,5ad275ccd7d075001a429511,0,2,False,0.9962387681007385,True,0.002354625379666686,True,True
squad2,5ad275ccd7d075001a429511,1,2,False,0.8719691634178162,True,0.3543890714645386,True,True
squad2,57112686b654c5140001fbd3,0,2,False,0.9609694480895996,True,0.005131188780069351,True,True
squad2,57112686b654c5140001fbd3,1,2,False,0.9098328351974487,True,0.0036685639061033726,True,True
squad2,57112686b654c5140001fbd4,0,3,False,0.9854700565338135,True,0.0015486719785258174,True,True
squad2,57112686b654c5140001fbd4,1,3,False,0.9124733209609985,True,0.00212219450622797,True,True
squad2,57112686b654c5140001fbd4,2,3,False,0.8705812692642212,True,0.028335895389318466,True,True
squad2,57112686b654c5140001fbd5,0,1,False,0.9519624710083008,True,0.001990778371691704,True,True
squad2,57112686b654c5140001fbd6,0,2,False,0.9669662714004517,True,0.00568055734038353,True,True
squad2,57112686b654c5140001fbd6,1,2,False,0.9111136198043823,True,0.004780651070177555,True,True
squad2,57112686b654c5140001fbd7,0,3,False,0.9585974216461182,True,0.0016433682758361101,True,True
squad2,57112686b654c5140001fbd7,1,3,False,0.911698043346405,True,0.02408788539469242,True,True
squad2,57112686b654c5140001fbd7,2,3,False,0.869497537612915,True,0.0032721655443310738,True,True
squad2,5ad3bd8f604f3c001a3fef2d,0,2,False,0.9530133008956909,True,0.018276436254382133,True,True
squad2,5ad3bd8f604f3c001a3fef2d,1,2,False,0.9169837236404419,True,0.002956210169941187,True,True
squad2,5ad3bd8f604f3c001a3fef2e,0,3,False,0.9119760990142822,True,0.007676264736801386,True,True
squad2,5ad3bd8f604f3c001a3fef2e,1,3,False,0.916296124458313,True,0.0022818222641944885,True,True
squad2,5ad3bd8f604f3c001a3fef2e,2,3,False,0.8712064027786255,True,0.02792065218091011,True,True
squad2,5ad3bd8f604f3c001a3fef30,0,2,False,0.985364556312561,True,0.0046995566226542,True,True
squad2,5ad3bd8f604f3c001a3fef30,1,2,False,0.9237003922462463,True,0.0034140918869525194,True,True
squad2,5ad3bd8f604f3c001a3fef31,0,2,False,0.9064177870750427,True,0.014605343341827393,True,True
squad2,5ad3bd8f604f3c001a3fef31,1,2,False,0.9064793586730957,True,0.004881781525909901,True,True
squad2,571126dfa58dae1900cd6cb2,0,2,False,0.9599173665046692,True,0.001788757392205298,True,True
squad2,571126dfa58dae1900cd6cb2,1,2,False,0.883813738822937,True,0.0014152319636195898,True,True
squad2,571126dfa58dae1900cd6cb3,0,1,False,0.961997389793396,True,0.0027684695087373257,True,True
squad2,571126dfa58dae1900cd6cb4,0,2,False,0.9919695854187012,True,0.0018462392035871744,True,True
squad2,571126dfa58dae1900cd6cb4,1,2,False,0.9172967076301575,True,0.0038671300280839205,True,True
squad2,571126dfa58dae1900cd6cb5,0,1,False,0.9220183491706848,True,0.004146094899624586,True,True
squad2,5ad3c637604f3c001a3ff017,0,2,False,0.9868173599243164,True,0.001740069012157619,True,True
squad2,5ad3c637604f3c001a3ff017,1,2,False,0.9104735255241394,True,0.002796932589262724,True,True
squad2,5ad3c637604f3c001a3ff018,0,1,False,0.9531210064888,True,0.002786625875160098,True,True
squad2,5ad3c637604f3c001a3ff019,0,2,False,0.9141179323196411,True,0.01652873493731022,True,True
squad2,5ad3c637604f3c001a3ff019,1,2,False,0.9421225786209106,True,0.002838894259184599,True,True
squad2,571127a5a58dae1900cd6cc4,0,1,False,0.9448036551475525,True,0.001673309481702745,True,True
squad2,571127a5a58dae1900cd6cc5,0,1,False,0.888637900352478,True,0.0024124914780259132,True,True
squad2,571127a5a58dae1900cd6cc6,0,1,False,0.9877156615257263,True,0.0018337919609621167,True,True
squad2,571127a5a58dae1900cd6cc7,0,1,False,0.9589400887489319,True,0.003900500712916255,True,True
squad2,571127a5a58dae1900cd6cc8,0,3,False,0.9911218881607056,True,0.00432528555393219,True,True
squad2,571127a5a58dae1900cd6cc8,1,3,False,0.920150876045227,True,0.0020766400266438723,True,True
squad2,571127a5a58dae1900cd6cc8,2,3,False,0.9249302744865417,True,0.0037928393576294184,True,True
squad2,5ad3cd43604f3c001a3ff183,0,1,False,0.953709602355957,True,0.001111258054152131,True,True
squad2,5ad3cd43604f3c001a3ff184,0,1,False,0.970315158367157,True,0.3054097592830658,True,True
squad2,5ad3cd43604f3c001a3ff185,0,3,False,0.9833943843841553,True,0.00192275270819664,True,True
squad2,5ad3cd43604f3c001a3ff185,1,3,False,0.9081120491027832,True,0.0021070323418825865,True,True
squad2,5ad3cd43604f3c001a3ff185,2,3,False,0.8817394375801086,True,0.025295309722423553,True,True
squad2,5ad3cd43604f3c001a3ff186,0,1,False,0.952885091304779,True,0.005036480259150267,True,True
squad2,5ad3cd43604f3c001a3ff187,0,2,False,0.9943709373474121,True,0.009723666124045849,True,True
squad2,5ad3cd43604f3c001a3ff187,1,2,False,0.9152159094810486,True,0.0036403099074959755,True,True
squad2,571135b8a58dae1900cd6d0e,0,1,False,0.9881120324134827,True,0.0016656549414619803,True,True
squad2,571135b8a58dae1900cd6d0f,0,1,False,0.988153874874115,True,0.0017395720351487398,True,True
squad2,571135b8a58dae1900cd6d10,0,1,False,0.9958679676055908,True,0.0017476860666647553,True,True
squad2,571135b8a58dae1900cd6d11,0,2,False,0.9543071985244751,True,0.00287091126665473,True,True
squad2,571135b8a58dae1900cd6d11,1,2,False,0.9694547057151794,True,0.0030308819841593504,True,True
squad2,571135b8a58dae1900cd6d12,0,1,False,0.9235187768936157,True,0.039071906358003616,True,True
squad2,5ad3e83e604f3c001a3ff63b,0,3,False,0.9157706499099731,True,0.0603690966963768,True,True
squad2,5ad3e83e604f3c001a3ff63b,1,3,False,0.9386473298072815,True,0.001593239838257432,True,True
squad2,5ad3e83e604f3c001a3ff63b,2,3,False,0.9770609140396118,True,0.0016652795020490885,True,True
squad2,5ad3e83e604f3c001a3ff63c,0,2,False,0.9783999919891357,True,0.0015933113172650337,True,True
squad2,5ad3e83e604f3c001a3ff63c,1,2,False,0.8556439280509949,True,0.0035617519170045853,True,True
squad2,5ad3e83e604f3c001a3ff63d,0,2,False,0.994774341583252,True,0.0016744934255257249,True,True
squad2,5ad3e83e604f3c001a3ff63d,1,2,False,0.9459249973297119,True,0.0015867840265855193,True,True
squad2,5ad3e83e604f3c001a3ff63e,0,2,False,0.9639347195625305,True,0.003873260226100683,True,True
squad2,5ad3e83e604f3c001a3ff63e,1,2,False,0.9220979809761047,True,0.001586737809702754,True,True
squad2,5ad3e83e604f3c001a3ff63f,0,1,False,0.917427659034729,True,0.026789957657456398,True,True
squad2,57113639a58dae1900cd6d18,0,2,False,0.9064483642578125,True,0.009511074982583523,True,True
squad2,57113639a58dae1900cd6d18,1,2,False,0.9382528066635132,True,0.0035175036173313856,True,True
squad2,57113639a58dae1900cd6d19,0,2,False,0.9906689524650574,True,0.004436613060534,True,True
squad2,57113639a58dae1900cd6d19,1,2,False,0.9677562117576599,True,0.0022579608485102654,True,True
squad2,57113639a58dae1900cd6d1a,0,2,False,0.9433186650276184,True,0.0035905849654227495,True,True
squad2,57113639a58dae1900cd6d1a,1,2,False,0.933236837387085,True,0.001937974477186799,True,True
squad2,57113639a58dae1900cd6d1b,0,3,False,0.9490426778793335,True,0.0013738838024437428,True,True
squad2,57113639a58dae1900cd6d1b,1,3,False,0.973645806312561,True,0.0010100625222548842,True,True
squad2,57113639a58dae1900cd6d1b,2,3,False,0.9548972845077515,True,0.0026037751231342554,True,True
squad2,57113639a58dae1900cd6d1c,0,2,False,0.8848403692245483,True,0.002250316319987178,True,True
squad2,57113639a58dae1900cd6d1c,1,2,False,0.9415898323059082,True,0.0034326647873967886,True,True
squad2,5ad41b12604f3c001a4004fb,0,2,False,0.9522180557250977,True,0.004806111566722393,True,True
squad2,5ad41b12604f3c001a4004fb,1,2,False,0.9628145694732666,True,0.0022988994605839252,True,True
squad2,5ad41b12604f3c001a4004fc,0,2,False,0.989945650100708,True,0.003588863182812929,True,True
squad2,5ad41b12604f3c001a4004fc,1,2,False,0.974370539188385,True,0.0023299481254070997,True,True
squad2,5ad41b12604f3c001a4004fd,0,1,False,0.9012671709060669,True,0.0016071635764092207,True,True
squad2,5ad41b12604f3c001a4004fe,0,3,False,0.9381118416786194,True,0.001273962901905179,True,True
squad2,5ad41b12604f3c001a4004fe,1,3,False,0.9708272218704224,True,0.0011146573815494776,True,True
squad2,5ad41b12604f3c001a4004fe,2,3,False,0.943701982498169,True,0.0015314386691898108,True,True
squad2,5ad41b12604f3c001a4004ff,0,2,False,0.8856613636016846,True,0.002374253235757351,True,True
squad2,5ad41b12604f3c001a4004ff,1,2,False,0.9434816241264343,True,0.003554027061909437,True,True
squad2,571136b8a58dae1900cd6d22,0,2,False,0.9763996005058289,True,0.000939861754886806,True,True
squad2,571136b8a58dae1900cd6d22,1,2,False,0.985126793384552,True,0.0029409867711365223,True,True
squad2,571136b8a58dae1900cd6d23,0,1,False,0.9764119386672974,True,0.013554745353758335,True,True
squad2,571136b8a58dae1900cd6d24,0,1,False,0.9240466356277466,True,0.0688590407371521,True,True
squad2,5ad3f35c604f3c001a3ff8f5,0,3,False,0.8859346508979797,True,0.008716612122952938,True,True
squad2,5ad3f35c604f3c001a3ff8f5,1,3,False,0.9147062301635742,True,0.0009228333365172148,True,True
squad2,5ad3f35c604f3c001a3ff8f5,2,3,False,0.9712663292884827,True,0.002621362917125225,True,True
squad2,5ad3f35c604f3c001a3ff8f6,0,1,False,0.963396430015564,True,0.0011708803940564394,True,True
squad2,5ad3f35c604f3c001a3ff8f7,0,2,False,0.9696236848831177,True,0.0013696623500436544,True,True
squad2,5ad3f35c604f3c001a3ff8f7,1,2,False,0.9178767204284668,True,0.03182538226246834,True,True
squad2,5ad3f35c604f3c001a3ff8f8,0,1,False,0.8876755237579346,True,0.0032642993610352278,True,True
squad2,57113ba6b654c5140001fc1f,0,2,False,0.9959787726402283,True,0.0024478461127728224,True,True
squad2,57113ba6b654c5140001fc1f,1,2,False,0.9106252193450928,True,0.005314383655786514,True,True
squad2,57113ba6b654c5140001fc20,0,2,False,0.962299644947052,True,0.01032344251871109,True,True
